latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
45.9663622,-66.8874913,19.819,14.77208,162,2014,42.566,-37.829
45.9663547,-66.8874797,19.821,14.77222,162,2014,42.568,-37.748
45.9663472,-66.8874681,19.820,14.77236,162,2014,42.567,-37.643
45.9663397,-66.8874565,19.820,14.77250,162,2014,42.567,-37.531
45.9663323,-66.8874449,19.821,14.77264,162,2014,42.568,-37.388
45.9663248,-66.8874333,19.818,14.77278,162,2014,42.565,-37.281
45.9663173,-66.8874217,19.820,14.77292,162,2014,42.567,-37.156
45.9663098,-66.8874101,19.821,14.77306,162,2014,42.568,-37.022
45.9663023,-66.8873986,19.821,14.77319,162,2014,42.568,-36.869
45.9662948,-66.8873871,19.820,14.77333,162,2014,42.567,-36.709
45.9662873,-66.8873756,19.818,14.77347,162,2014,42.565,-36.581
45.9662799,-66.8873642,19.813,14.77361,162,2014,42.560,-36.535
45.9662724,-66.8873527,19.817,14.77375,162,2014,42.564,-36.490
45.9662649,-66.8873413,19.811,14.77389,162,2014,42.558,-36.451
45.9662575,-66.8873298,19.806,14.77403,162,2014,42.553,-36.402
45.9662500,-66.8873184,19.808,14.77417,162,2014,42.555,-36.364
45.9662425,-66.8873070,19.801,14.77431,162,2014,42.548,-36.343
45.9662350,-66.8872955,19.799,14.77444,162,2014,42.546,-36.336
45.9662275,-66.8872841,19.802,14.77458,162,2014,42.549,-36.288
45.9662200,-66.8872727,19.802,14.77472,162,2014,42.549,-36.238
45.9662125,-66.8872613,19.800,14.77486,162,2014,42.547,-36.175
45.9662051,-66.8872498,19.798,14.77500,162,2014,42.545,-36.115
45.9661975,-66.8872383,19.802,14.77514,162,2014,42.549,-36.043
45.9661901,-66.8872269,19.800,14.77528,162,2014,42.547,-36.039
45.9661826,-66.8872153,19.803,14.77542,162,2014,42.550,-36.056
45.9661751,-66.8872039,19.807,14.77556,162,2014,42.554,-36.128
45.9661676,-66.8871923,19.806,14.77569,162,2014,42.553,-36.227
45.9661601,-66.8871808,19.809,14.77583,162,2014,42.556,-36.360
45.9661526,-66.8871692,19.811,14.77597,162,2014,42.558,-36.471
45.9661452,-66.8871577,19.807,14.77611,162,2014,42.554,-36.554
45.9661377,-66.8871462,19.816,14.77625,162,2014,42.563,-36.631
45.9661302,-66.8871346,19.812,14.77639,162,2014,42.559,-36.769
45.9661227,-66.8871231,19.818,14.77653,162,2014,42.565,-36.879
45.9661153,-66.8871116,19.817,14.77667,162,2014,42.564,-37.022
45.9661079,-66.8871000,19.815,14.77681,162,2014,42.562,-37.189
45.9661004,-66.8870885,19.809,14.77694,162,2014,42.556,-37.381
45.9660929,-66.8870769,19.814,14.77708,162,2014,42.561,-37.565
45.9660855,-66.8870653,19.817,14.77722,162,2014,42.564,-37.731
45.9660780,-66.8870537,19.822,14.77736,162,2014,42.569,-37.802
45.9660705,-66.8870422,19.820,14.77750,162,2014,42.567,-37.871
45.9660631,-66.8870306,19.820,14.77764,162,2014,42.567,-37.897
45.9660556,-66.8870190,19.824,14.77778,162,2014,42.571,-37.907
45.9660482,-66.8870075,19.826,14.77792,162,2014,42.573,-37.909
45.9660407,-66.8869959,19.826,14.77806,162,2014,42.573,-37.914
45.9660332,-66.8869843,19.829,14.77819,162,2014,42.576,-37.900
45.9660258,-66.8869727,19.827,14.77833,162,2014,42.574,-37.903
45.9660184,-66.8869610,19.830,14.77847,162,2014,42.577,-37.886
45.9660110,-66.8869493,19.821,14.77861,162,2014,42.568,-37.832
45.9660035,-66.8869376,19.834,14.77875,162,2014,42.581,-37.751
45.9659961,-66.8869259,19.824,14.77889,162,2014,42.571,-37.782
45.9659887,-66.8869142,19.824,14.77903,162,2014,42.571,-37.808
45.9659814,-66.8869024,19.820,14.77917,162,2014,42.567,-37.864
45.9659740,-66.8868907,19.825,14.77931,162,2014,42.572,-37.937
45.9659667,-66.8868789,19.824,14.77944,162,2014,42.570,-38.032
45.9659593,-66.8868671,19.819,14.77958,162,2014,42.565,-38.112
45.9659520,-66.8868553,19.824,14.77972,162,2014,42.570,-38.189
45.9659448,-66.8868434,19.826,14.77986,162,2014,42.572,-38.257
45.9659375,-66.8868315,19.830,14.78000,162,2014,42.576,-38.340
45.9659302,-66.8868196,19.822,14.78014,162,2014,42.568,-38.428
45.9659229,-66.8868076,19.823,14.78028,162,2014,42.569,-38.482
45.9659157,-66.8867957,19.829,14.78042,162,2014,42.575,-38.460
45.9659085,-66.8867837,19.830,14.78056,162,2014,42.576,-38.454
45.9659012,-66.8867717,19.831,14.78069,162,2014,42.577,-38.437
45.9658940,-66.8867598,19.828,14.78083,162,2014,42.574,-38.417
45.9658868,-66.8867478,19.834,14.78097,162,2014,42.580,-38.374
45.9658796,-66.8867358,19.829,14.78111,162,2014,42.575,-38.341
45.9658724,-66.8867238,19.830,14.78125,162,2014,42.576,-38.303
45.9658651,-66.8867117,19.831,14.78139,162,2014,42.577,-38.234
45.9658580,-66.8866997,19.830,14.78153,162,2014,42.576,-38.217
45.9658508,-66.8866876,19.826,14.78167,162,2014,42.572,-38.233
45.9658436,-66.8866755,19.826,14.78181,162,2014,42.572,-38.254
45.9658365,-66.8866634,19.824,14.78194,162,2014,42.570,-38.242
45.9658293,-66.8866513,19.820,14.78208,162,2014,42.566,-38.215
45.9658222,-66.8866392,19.819,14.78222,162,2014,42.565,-38.187
45.9658150,-66.8866270,19.821,14.78236,162,2014,42.567,-38.173
45.9658080,-66.8866149,19.818,14.78250,162,2014,42.564,-38.158
45.9658009,-66.8866028,19.821,14.78264,162,2014,42.567,-38.133
45.9657937,-66.8865906,19.813,14.78278,162,2014,42.559,-38.110
45.9657866,-66.8865784,19.816,14.78292,162,2014,42.562,-38.080
45.9657796,-66.8865662,19.817,14.78306,162,2014,42.563,-38.036
45.9657724,-66.8865541,19.811,14.78319,162,2014,42.557,-37.974
45.9657654,-66.8865420,19.809,14.78333,162,2014,42.555,-37.935
45.9657583,-66.8865298,19.808,14.78347,162,2014,42.554,-37.900
45.9657513,-66.8865177,19.805,14.78361,162,2014,42.551,-37.882
45.9657443,-66.8865056,19.802,14.78375,162,2014,42.548,-37.849
45.9657372,-66.8864936,19.803,14.78389,162,2014,42.549,-37.810
45.9657301,-66.8864815,19.795,14.78403,162,2014,42.541,-37.785
45.9657230,-66.8864695,19.792,14.78417,162,2014,42.538,-37.796
45.9657159,-66.8864576,19.791,14.78431,162,2014,42.537,-37.763
45.9657087,-66.8864458,19.792,14.78444,162,2014,42.538,-37.711
45.9657016,-66.8864340,19.791,14.78458,162,2014,42.537,-37.646
45.9656943,-66.8864223,19.792,14.78472,162,2014,42.538,-37.573
45.9656871,-66.8864106,19.789,14.78486,162,2014,42.535,-37.487
45.9656797,-66.8863991,19.786,14.78500,162,2014,42.532,-37.417
45.9656723,-66.8863877,19.791,14.78514,162,2014,42.537,-37.418
45.9656649,-66.8863763,19.786,14.78528,162,2014,42.532,-37.516
45.9656574,-66.8863649,19.791,14.78542,162,2014,42.537,-37.582
45.9656498,-66.8863537,19.785,14.78556,162,2014,42.531,-37.656
45.9656422,-66.8863425,19.789,14.78569,162,2014,42.535,-37.748
45.9656346,-66.8863314,19.788,14.78583,162,2014,42.534,-37.873
45.9656269,-66.8863203,19.789,14.78597,162,2014,42.535,-37.955
45.9656191,-66.8863093,19.791,14.78611,162,2014,42.537,-38.031
45.9656114,-66.8862984,19.791,14.78625,162,2014,42.537,-38.091
45.9656036,-66.8862875,19.788,14.78639,162,2014,42.534,-38.172
45.9655957,-66.8862767,19.786,14.78653,162,2014,42.532,-38.207
45.9655878,-66.8862660,19.781,14.78667,162,2014,42.527,-38.203
45.9655799,-66.8862553,19.784,14.78681,162,2014,42.530,-38.147
45.9655719,-66.8862447,19.779,14.78694,162,2014,42.525,-38.096
45.9655640,-66.8862341,19.782,14.78708,162,2014,42.528,-38.030
45.9655559,-66.8862236,19.779,14.78722,162,2014,42.525,-37.952
45.9655479,-66.8862131,19.782,14.78736,162,2014,42.528,-37.866
45.9655397,-66.8862027,19.769,14.78750,162,2014,42.515,-37.827
45.9655316,-66.8861924,19.779,14.78764,162,2014,42.525,-37.745
45.9655234,-66.8861822,19.774,14.78778,162,2014,42.520,-37.703
45.9655151,-66.8861719,19.778,14.78792,162,2014,42.524,-37.680
45.9655068,-66.8861617,19.783,14.78806,162,2014,42.529,-37.708
45.9654985,-66.8861516,19.783,14.78819,162,2014,42.529,-37.758
45.9654902,-66.8861416,19.784,14.78833,162,2014,42.530,-37.799
45.9654818,-66.8861316,19.780,14.78847,162,2014,42.526,-37.788
45.9654735,-66.8861217,19.780,14.78861,162,2014,42.526,-37.762
45.9654650,-66.8861118,19.787,14.78875,162,2014,42.533,-37.695
45.9654566,-66.8861020,19.788,14.78889,162,2014,42.534,-37.693
45.9654481,-66.8860924,19.793,14.78903,162,2014,42.539,-37.717
45.9654395,-66.8860827,19.793,14.78917,162,2014,42.539,-37.779
45.9654309,-66.8860732,19.791,14.78931,162,2014,42.537,-37.807
45.9654223,-66.8860638,19.790,14.78944,162,2014,42.536,-37.848
45.9654136,-66.8860544,19.789,14.78958,162,2014,42.535,-37.856
45.9654048,-66.8860452,19.793,14.78972,162,2014,42.539,-37.898
45.9653960,-66.8860361,19.793,14.78986,162,2014,42.539,-37.927
45.9653872,-66.8860270,19.801,14.79000,162,2014,42.547,-37.949
45.9653783,-66.8860181,19.802,14.79014,162,2014,42.548,-37.984
45.9653694,-66.8860092,19.803,14.79028,162,2014,42.549,-38.024
45.9653604,-66.8860003,19.805,14.79042,162,2014,42.551,-38.061
45.9653513,-66.8859915,19.805,14.79056,162,2014,42.551,-38.126
45.9653422,-66.8859826,19.807,14.79069,162,2014,42.553,-38.237
45.9653330,-66.8859737,19.811,14.79083,162,2014,42.557,-38.342
45.9653239,-66.8859647,19.815,14.79097,162,2014,42.561,-38.460
45.9653148,-66.8859556,19.810,14.79111,162,2014,42.556,-38.535
45.9653057,-66.8859466,19.814,14.79125,162,2014,42.559,-38.555
45.9652966,-66.8859374,19.816,14.79139,162,2014,42.561,-38.570
45.9652876,-66.8859282,19.813,14.79153,162,2014,42.558,-38.567
45.9652786,-66.8859189,19.807,14.79167,162,2014,42.552,-38.572
45.9652698,-66.8859095,19.799,14.79181,162,2014,42.544,-38.540
45.9652610,-66.8859001,19.800,14.79194,162,2014,42.545,-38.503
45.9652523,-66.8858906,19.797,14.79208,162,2014,42.542,-38.460
45.9652436,-66.8858811,19.804,14.79222,162,2014,42.549,-38.424
45.9652350,-66.8858716,19.802,14.79236,162,2014,42.547,-38.386
45.9652265,-66.8858622,19.805,14.79250,162,2014,42.550,-38.322
45.9652180,-66.8858527,19.807,14.79264,162,2014,42.552,-38.236
45.9652094,-66.8858432,19.808,14.79278,162,2014,42.553,-38.128
45.9652009,-66.8858338,19.812,14.79292,162,2014,42.557,-37.984
45.9651924,-66.8858244,19.811,14.79306,162,2014,42.556,-37.867
45.9651839,-66.8858150,19.811,14.79319,162,2014,42.556,-37.769
45.9651753,-66.8858056,19.814,14.79333,162,2014,42.559,-37.687
45.9651668,-66.8857963,19.818,14.79347,162,2014,42.563,-37.660
45.9651581,-66.8857869,19.814,14.79361,162,2014,42.559,-37.666
45.9651495,-66.8857776,19.816,14.79375,162,2014,42.561,-37.663
45.9651407,-66.8857683,19.820,14.79389,162,2014,42.565,-37.639
45.9651320,-66.8857589,19.826,14.79403,162,2014,42.571,-37.596
45.9651233,-66.8857496,19.825,14.79417,162,2014,42.570,-37.542
45.9651145,-66.8857402,19.823,14.79431,162,2014,42.568,-37.521
45.9651058,-66.8857309,19.826,14.79444,162,2014,42.571,-37.511
45.9650970,-66.8857215,19.818,14.79458,162,2014,42.563,-37.540
45.9650883,-66.8857121,19.825,14.79472,162,2014,42.570,-37.545
45.9650795,-66.8857026,19.822,14.79486,162,2014,42.567,-37.551
45.9650707,-66.8856931,19.826,14.79500,162,2014,42.571,-37.577
45.9650620,-66.8856836,19.814,14.79514,162,2014,42.559,-37.608
45.9650533,-66.8856739,19.811,14.79528,162,2014,42.556,-37.665
45.9650446,-66.8856643,19.808,14.79542,162,2014,42.553,-37.719
45.9650360,-66.8856546,19.809,14.79556,162,2014,42.554,-37.772
45.9650274,-66.8856449,19.804,14.79569,162,2014,42.549,-37.814
45.9650188,-66.8856351,19.805,14.79583,162,2014,42.550,-37.842
45.9650102,-66.8856254,19.798,14.79597,162,2014,42.543,-37.873
45.9650017,-66.8856156,19.799,14.79611,162,2014,42.544,-37.877
45.9649931,-66.8856057,19.803,14.79625,162,2014,42.548,-37.872
45.9649846,-66.8855958,19.800,14.79639,162,2014,42.545,-37.856
45.9649761,-66.8855859,19.796,14.79653,162,2014,42.541,-37.797
45.9649676,-66.8855760,19.798,14.79667,162,2014,42.543,-37.722
45.9649591,-66.8855661,19.798,14.79681,162,2014,42.543,-37.672
45.9649507,-66.8855561,19.801,14.79694,162,2014,42.546,-37.636
45.9649422,-66.8855462,19.799,14.79708,162,2014,42.544,-37.598
45.9649338,-66.8855363,19.795,14.79722,162,2014,42.540,-37.549
45.9649253,-66.8855263,19.796,14.79736,162,2014,42.541,-37.466
45.9649168,-66.8855164,19.800,14.79750,162,2014,42.545,-37.443
45.9649084,-66.8855064,19.799,14.79764,162,2014,42.544,-37.414
45.9648999,-66.8854965,19.804,14.79778,162,2014,42.549,-37.338
45.9648914,-66.8854865,19.802,14.79792,162,2014,42.547,-37.310
45.9648829,-66.8854765,19.801,14.79806,162,2014,42.546,-37.335
45.9648744,-66.8854666,19.807,14.79819,162,2014,42.552,-37.368
45.9648659,-66.8854567,19.806,14.79833,162,2014,42.551,-37.452
45.9648574,-66.8854467,19.802,14.79847,162,2014,42.547,-37.527
45.9648489,-66.8854368,19.801,14.79861,162,2014,42.546,-37.604
45.9648404,-66.8854268,19.805,14.79875,162,2014,42.550,-37.655
45.9648318,-66.8854169,19.801,14.79889,162,2014,42.546,-37.721
45.9648232,-66.8854070,19.804,14.79903,162,2014,42.549,-37.798
45.9648147,-66.8853971,19.809,14.79917,162,2014,42.554,-37.861
45.9648061,-66.8853872,19.807,14.79931,162,2014,42.552,-37.935
45.9647976,-66.8853774,19.806,14.79944,162,2014,42.551,-38.007
45.9647890,-66.8853676,19.808,14.79958,162,2014,42.553,-38.027
45.9647804,-66.8853578,19.810,14.79972,162,2014,42.555,-38.015
45.9647718,-66.8853480,19.804,14.79986,162,2014,42.549,-38.006
45.9647631,-66.8853383,19.811,14.80000,162,2014,42.556,-37.995
45.9647545,-66.8853286,19.804,14.80014,162,2014,42.549,-37.974
45.9647459,-66.8853189,19.804,14.80028,162,2014,42.549,-37.962
45.9647373,-66.8853093,19.808,14.80042,162,2014,42.553,-37.972
45.9647286,-66.8852996,19.813,14.80056,162,2014,42.558,-37.973
45.9647200,-66.8852900,19.802,14.80069,162,2014,42.547,-37.993
45.9647113,-66.8852805,19.806,14.80083,162,2014,42.551,-37.989
45.9647027,-66.8852708,19.808,14.80097,162,2014,42.553,-38.011
45.9646940,-66.8852612,19.810,14.80111,162,2014,42.555,-38.061
45.9646853,-66.8852516,19.816,14.80125,162,2014,42.561,-38.045
45.9646766,-66.8852420,19.814,14.80139,162,2014,42.559,-38.027
45.9646679,-66.8852324,19.819,14.80153,162,2014,42.564,-37.976
45.9646592,-66.8852228,19.814,14.80167,162,2014,42.559,-37.907
45.9646505,-66.8852132,19.817,14.80181,162,2014,42.562,-37.823
45.9646418,-66.8852035,19.814,14.80194,162,2014,42.559,-37.757
45.9646331,-66.8851939,19.813,14.80208,162,2014,42.558,-37.703
45.9646245,-66.8851843,19.813,14.80222,162,2014,42.558,-37.659
45.9646159,-66.8851747,19.813,14.80236,162,2014,42.558,-37.598
45.9646073,-66.8851649,19.814,14.80250,162,2014,42.559,-37.513
45.9645987,-66.8851552,19.813,14.80264,162,2014,42.558,-37.364
45.9645901,-66.8851455,19.811,14.80278,162,2014,42.556,-37.231
45.9645816,-66.8851358,19.811,14.80292,162,2014,42.556,-37.095
45.9645730,-66.8851260,19.813,14.80306,162,2014,42.558,-36.989
45.9645645,-66.8851161,19.811,14.80319,162,2014,42.556,-36.889
45.9645559,-66.8851063,19.808,14.80333,162,2014,42.553,-36.799
45.9645475,-66.8850965,19.811,14.80347,162,2014,42.556,-36.703
45.9645390,-66.8850867,19.810,14.80361,162,2014,42.555,-36.620
45.9645306,-66.8850768,19.810,14.80375,162,2014,42.555,-36.561
45.9645222,-66.8850669,19.813,14.80389,162,2014,42.558,-36.557
45.9645138,-66.8850570,19.809,14.80403,162,2014,42.554,-36.559
45.9645053,-66.8850471,19.818,14.80417,162,2014,42.563,-36.554
45.9644969,-66.8850371,19.816,14.80431,162,2014,42.561,-36.578
45.9644885,-66.8850271,19.816,14.80444,162,2014,42.561,-36.600
45.9644802,-66.8850171,19.819,14.80458,162,2014,42.564,-36.581
45.9644719,-66.8850071,19.824,14.80472,162,2014,42.569,-36.581
45.9644636,-66.8849971,19.828,14.80486,162,2014,42.573,-36.565
45.9644553,-66.8849870,19.835,14.80500,162,2014,42.580,-36.567
45.9644470,-66.8849768,19.829,14.80514,162,2014,42.574,-36.582
45.9644387,-66.8849666,19.829,14.80528,162,2014,42.574,-36.589
45.9644305,-66.8849564,19.829,14.80542,162,2014,42.574,-36.576
45.9644223,-66.8849461,19.831,14.80556,162,2014,42.576,-36.587
45.9644141,-66.8849357,19.825,14.80569,162,2014,42.570,-36.669
45.9644059,-66.8849254,19.826,14.80583,162,2014,42.571,-36.768
45.9643978,-66.8849149,19.826,14.80597,162,2014,42.571,-36.858
45.9643897,-66.8849045,19.829,14.80611,162,2014,42.574,-36.956
45.9643816,-66.8848940,19.824,14.80625,162,2014,42.569,-37.042
45.9643735,-66.8848835,19.826,14.80639,162,2014,42.571,-37.100
45.9643654,-66.8848729,19.825,14.80653,162,2014,42.570,-37.136
45.9643575,-66.8848623,19.825,14.80667,162,2014,42.570,-37.178
45.9643494,-66.8848518,19.832,14.80681,162,2014,42.577,-37.164
45.9643415,-66.8848412,19.832,14.80694,162,2014,42.577,-37.132
45.9643335,-66.8848305,19.827,14.80708,162,2014,42.571,-37.098
45.9643256,-66.8848199,19.828,14.80722,162,2014,42.572,-37.028
45.9643176,-66.8848092,19.829,14.80736,162,2014,42.573,-36.962
45.9643097,-66.8847985,19.828,14.80750,162,2014,42.572,-36.917
45.9643018,-66.8847878,19.832,14.80764,162,2014,42.576,-36.850
45.9642939,-66.8847771,19.828,14.80778,162,2014,42.572,-36.844
45.9642860,-66.8847664,19.826,14.80792,162,2014,42.570,-36.880
45.9642780,-66.8847557,19.822,14.80806,162,2014,42.566,-36.916
45.9642702,-66.8847450,19.820,14.80819,162,2014,42.564,-36.893
45.9642623,-66.8847343,19.816,14.80833,162,2014,42.560,-36.864
45.9642544,-66.8847236,19.811,14.80847,162,2014,42.555,-36.828
45.9642465,-66.8847129,19.813,14.80861,162,2014,42.557,-36.793
45.9642386,-66.8847022,19.815,14.80875,162,2014,42.559,-36.679
45.9642307,-66.8846915,19.809,14.80889,162,2014,42.553,-36.540
45.9642228,-66.8846809,19.813,14.80903,162,2014,42.557,-36.421
45.9642149,-66.8846702,19.816,14.80917,162,2014,42.560,-36.344
45.9642069,-66.8846595,19.809,14.80931,162,2014,42.553,-36.298
45.9641990,-66.8846488,19.814,14.80944,162,2014,42.558,-36.234
45.9641910,-66.8846381,19.813,14.80958,162,2014,42.557,-36.210
45.9641831,-66.8846275,19.812,14.80972,162,2014,42.556,-36.245
45.9641751,-66.8846168,19.810,14.80986,162,2014,42.554,-36.234
45.9641672,-66.8846061,19.806,14.81000,162,2014,42.550,-36.235
45.9641592,-66.8845954,19.809,14.81014,162,2014,42.553,-36.228
45.9641512,-66.8845847,19.806,14.81028,162,2014,42.550,-36.272
45.9641433,-66.8845740,19.808,14.81042,162,2014,42.552,-36.388
45.9641353,-66.8845633,19.801,14.81056,162,2014,42.545,-36.522
45.9641274,-66.8845526,19.799,14.81069,162,2014,42.543,-36.631
45.9641194,-66.8845418,19.805,14.81083,162,2014,42.549,-36.705
45.9641115,-66.8845311,19.804,14.81097,162,2014,42.548,-36.757
45.9641036,-66.8845203,19.802,14.81111,162,2014,42.546,-36.793
45.9640958,-66.8845095,19.803,14.81125,162,2014,42.547,-36.843
45.9640879,-66.8844987,19.802,14.81139,162,2014,42.546,-36.887
45.9640801,-66.8844878,19.810,14.81153,162,2014,42.554,-36.909
45.9640723,-66.8844769,19.810,14.81167,162,2014,42.554,-36.968
45.9640644,-66.8844660,19.811,14.81181,162,2014,42.555,-36.995
45.9640566,-66.8844550,19.811,14.81194,162,2014,42.555,-37.035
45.9640488,-66.8844441,19.813,14.81208,162,2014,42.557,-37.070
45.9640411,-66.8844330,19.811,14.81222,162,2014,42.555,-37.111
45.9640333,-66.8844220,19.816,14.81236,162,2014,42.560,-37.075
45.9640255,-66.8844110,19.816,14.81250,162,2014,42.560,-36.995
45.9640178,-66.8843999,19.817,14.81264,162,2014,42.561,-36.930
45.9640101,-66.8843888,19.816,14.81278,162,2014,42.560,-36.857
45.9640024,-66.8843777,19.816,14.81292,162,2014,42.560,-36.762
45.9639947,-66.8843667,19.814,14.81306,162,2014,42.558,-36.684
45.9639871,-66.8843556,19.823,14.81319,162,2014,42.567,-36.602
45.9639794,-66.8843444,19.819,14.81333,162,2014,42.563,-36.536
45.9639718,-66.8843333,19.821,14.81347,162,2014,42.565,-36.490
45.9639641,-66.8843220,19.821,14.81361,162,2014,42.565,-36.455
45.9639565,-66.8843109,19.823,14.81375,162,2014,42.567,-36.400
45.9639489,-66.8842996,19.822,14.81389,162,2014,42.566,-36.378
45.9639412,-66.8842884,19.822,14.81403,162,2014,42.566,-36.359
45.9639336,-66.8842771,19.816,14.81417,162,2014,42.560,-36.357
45.9639260,-66.8842659,19.814,14.81431,162,2014,42.558,-36.353
45.9639184,-66.8842547,19.814,14.81444,162,2014,42.558,-36.316
45.9639108,-66.8842434,19.819,14.81458,162,2014,42.563,-36.292
45.9639032,-66.8842322,19.819,14.81472,162,2014,42.563,-36.317
45.9638956,-66.8842210,19.815,14.81486,162,2014,42.559,-36.372
45.9638879,-66.8842097,19.816,14.81500,162,2014,42.560,-36.444
45.9638803,-66.8841985,19.821,14.81514,162,2014,42.565,-36.520
45.9638727,-66.8841873,19.830,14.81528,162,2014,42.574,-36.589
45.9638651,-66.8841761,19.826,14.81542,162,2014,42.570,-36.658
45.9638575,-66.8841648,19.822,14.81556,162,2014,42.566,-36.734
45.9638499,-66.8841536,19.825,14.81569,162,2014,42.569,-36.765
45.9638423,-66.8841423,19.821,14.81583,162,2014,42.565,-36.771
45.9638347,-66.8841311,19.829,14.81597,162,2014,42.573,-36.728
45.9638271,-66.8841199,19.821,14.81611,162,2014,42.565,-36.691
45.9638195,-66.8841086,19.827,14.81625,162,2014,42.571,-36.638
45.9638119,-66.8840974,19.826,14.81639,162,2014,42.570,-36.615
45.9638042,-66.8840862,19.825,14.81653,162,2014,42.569,-36.604
45.9637966,-66.8840750,19.830,14.81667,162,2014,42.574,-36.632
45.9637889,-66.8840639,19.826,14.81681,162,2014,42.570,-36.678
45.9637812,-66.8840527,19.826,14.81694,162,2014,42.570,-36.720
45.9637735,-66.8840416,19.828,14.81708,162,2014,42.572,-36.785
45.9637658,-66.8840305,19.829,14.81722,162,2014,42.573,-36.863
45.9637580,-66.8840195,19.835,14.81736,162,2014,42.579,-36.892
45.9637503,-66.8840084,19.830,14.81750,162,2014,42.574,-36.953
45.9637425,-66.8839974,19.825,14.81764,162,2014,42.569,-36.992
45.9637347,-66.8839864,19.822,14.81778,162,2014,42.566,-37.067
45.9637269,-66.8839754,19.816,14.81792,162,2014,42.560,-37.093
45.9637191,-66.8839644,19.814,14.81806,162,2014,42.558,-37.119
45.9637113,-66.8839535,19.811,14.81819,162,2014,42.555,-37.147
45.9637035,-66.8839426,19.812,14.81833,162,2014,42.556,-37.173
45.9636956,-66.8839318,19.805,14.81847,162,2014,42.549,-37.194
45.9636878,-66.8839209,19.807,14.81861,162,2014,42.551,-37.180
45.9636800,-66.8839101,19.810,14.81875,162,2014,42.554,-37.199
45.9636721,-66.8838992,19.810,14.81889,162,2014,42.554,-37.239
45.9636642,-66.8838884,19.808,14.81903,162,2014,42.551,-37.266
45.9636563,-66.8838776,19.806,14.81917,162,2014,42.549,-37.254
45.9636484,-66.8838668,19.802,14.81931,162,2014,42.545,-37.280
45.9636404,-66.8838560,19.806,14.81944,162,2014,42.549,-37.325
45.9636325,-66.8838453,19.805,14.81958,162,2014,42.548,-37.354
45.9636245,-66.8838346,19.805,14.81972,162,2014,42.548,-37.409
45.9636165,-66.8838238,19.805,14.81986,162,2014,42.548,-37.438
45.9636085,-66.8838131,19.806,14.82000,162,2014,42.549,-37.438
45.9636005,-66.8838024,19.800,14.82014,162,2014,42.543,-37.444
45.9635925,-66.8837918,19.798,14.82028,162,2014,42.541,-37.472
45.9635844,-66.8837811,19.802,14.82042,162,2014,42.545,-37.464
45.9635764,-66.8837705,19.803,14.82056,162,2014,42.546,-37.501
45.9635684,-66.8837598,19.804,14.82069,162,2014,42.547,-37.485
45.9635603,-66.8837492,19.803,14.82083,162,2014,42.546,-37.471
45.9635522,-66.8837386,19.802,14.82097,162,2014,42.545,-37.415
45.9635441,-66.8837280,19.805,14.82111,162,2014,42.548,-37.378
45.9635361,-66.8837174,19.809,14.82125,162,2014,42.552,-37.304
45.9635279,-66.8837068,19.813,14.82139,162,2014,42.556,-37.210
45.9635199,-66.8836963,19.808,14.82153,162,2014,42.551,-37.124
45.9635118,-66.8836857,19.812,14.82167,162,2014,42.555,-37.049
45.9635037,-66.8836752,19.817,14.82181,162,2014,42.560,-36.933
45.9634956,-66.8836646,19.817,14.82194,162,2014,42.560,-36.861
45.9634876,-66.8836541,19.820,14.82208,162,2014,42.563,-36.783
45.9634795,-66.8836435,19.825,14.82222,162,2014,42.568,-36.748
45.9634715,-66.8836330,19.821,14.82236,162,2014,42.564,-36.728
45.9634634,-66.8836223,19.814,14.82250,162,2014,42.557,-36.726
45.9634554,-66.8836118,19.817,14.82264,162,2014,42.560,-36.732
45.9634474,-66.8836011,19.810,14.82278,162,2014,42.553,-36.769
45.9634394,-66.8835905,19.815,14.82292,162,2014,42.558,-36.824
45.9634313,-66.8835799,19.812,14.82306,162,2014,42.555,-36.913
45.9634233,-66.8835692,19.811,14.82319,162,2014,42.554,-36.977
45.9634153,-66.8835586,19.808,14.82333,162,2014,42.551,-37.056
45.9634073,-66.8835479,19.809,14.82347,162,2014,42.552,-37.038
45.9633993,-66.8835373,19.813,14.82361,162,2014,42.556,-36.980
45.9633912,-66.8835267,19.814,14.82375,162,2014,42.557,-36.899
45.9633832,-66.8835160,19.815,14.82389,162,2014,42.558,-36.797
45.9633752,-66.8835054,19.819,14.82403,162,2014,42.562,-36.678
45.9633673,-66.8834948,19.821,14.82417,162,2014,42.564,-36.566
45.9633592,-66.8834842,19.818,14.82431,162,2014,42.561,-36.485
45.9633512,-66.8834736,19.820,14.82444,162,2014,42.563,-36.434
45.9633432,-66.8834630,19.823,14.82458,162,2014,42.566,-36.389
45.9633351,-66.8834524,19.820,14.82472,162,2014,42.563,-36.365
45.9633271,-66.8834417,19.822,14.82486,162,2014,42.565,-36.424
45.9633190,-66.8834311,19.825,14.82500,162,2014,42.568,-36.505
45.9633109,-66.8834204,19.819,14.82514,162,2014,42.562,-36.617
45.9633028,-66.8834098,19.823,14.82528,162,2014,42.566,-36.764
45.9632947,-66.8833991,19.821,14.82542,162,2014,42.564,-36.936
45.9632867,-66.8833886,19.825,14.82556,162,2014,42.568,-37.095
